sleeper_id,weight,status,sport,fantasy_positions,college,player_id,practice_description,rotowire_id,active,position,number,last_name,height,injury_status,injury_body_part,injury_notes,practice_participation,high_school,team,sportradar_id,yahoo_id,years_exp,fantasy_data_id,hashtag,search_last_name,first_name,birth_city,espn_id,birth_date,search_first_name,news_updated,gsis_id,birth_country,birth_state,search_full_name,depth_chart_position,rotoworld_id,depth_chart_order,injury_start_date,stats_id,search_rank,pandascore_id,metadata,full_name,age
80,205,Inactive,nfl,DB,Miami,80,,,FALSE,FS,22,Reed,"5'11""",,,,,,,,,12,2240,#EdReed-NFL-FA-22,reed,Ed,,,1978-09-11,ed,,,,,edreed,,2222,,,,9999999,,,Ed Reed,39
81,305,Inactive,nfl,DL,Maryland,81,,3782,FALSE,DE,94,Starks,"6'4""",,,,,Westlake HS (MD),,b0600599-7dde-4f86-a9a8-4a94ab54d609,6830,16,2253,#RandyStarks-NFL-FA-94,starks,Randy,,5596,1983-12-14,randy,,,,,randystarks,,,,,,9999999,,,Randy Starks,36
82,264,Inactive,nfl,RB,Southern Illinois,82,,,FALSE,RB,34,Jacobs,"6'4""",,,,,,,,,8,2254,#BrandonJacobs-NFL-FA-34,jacobs,Brandon,,,1982-07-06,brandon,,,,,brandonjacobs,,,,,,9999999,,,Brandon Jacobs,35
83,220,Inactive,nfl,RB,Richmond,83,,5785,FALSE,RB,22,Hightower,"6'0""",,,,,Episcopal (VA),,c1ffd69d-92d7-4e12-8fd3-db9977d6dcf4,8926,12,2262,#TimHightower-NFL-FA-22,hightower,Tim,,11383,1986-05-23,tim,1.52882E+12,00-0026289,,,timhightower,,4901,,,262666,9999999,,,Tim Hightower,34
84,310,Inactive,nfl,OL,Virginia,84,,5714,FALSE,T,76,Albert,"6'5""",,,,,Glen Burnie (MD),,868a2028-46f6-4263-91ca-e7907cbdf5e7,8792,12,2284,#BrandenAlbert-NFL-FA-76,albert,Branden,,11249,1984-11-04,branden,,,,,brandenalbert,,4805,,,,9999999,,,Branden Albert,35
85,265,Inactive,nfl,DL,Notre Dame,85,,4476,FALSE,DE,91,Tuck,"6'5""",,,,,Central (AL),,bbfb80d3-910b-4be2-be73-3dab3c5ce398,7250,15,2307,#JustinTuck-NFL-FA-91,tuck,Justin,,8488,1983-03-29,justin,,,,,justintuck,,3286,,,,9999999,,,Justin Tuck,37
86,250,Inactive,nfl,TE,Oregon,86,,,FALSE,TE,88,Rosario,"6'3""",,,,,,,d4ace3ac-094b-4a3d-b526-9962c8b90bc8,8409,9,2332,#DanteRosario-NFL-FA-88,rosario,Dante,,10598,1984-10-25,dante,,,,,danterosario,,,,,214030,9999999,,,Dante Rosario,33
87,260,Inactive,nfl,TE,Virginia Tech,87,,,FALSE,TE,87,King,"6'5""",,,,,,,,,8,2350,#JeffKing-NFL-FA-87,king,Jeff,,,1983-02-19,jeff,,,,,jeffking,,,,,,9999999,,,Jeff King,34
88,206,Active,nfl,DB,Howard,88,,4972,TRUE,FS,41,Bethea,"5'11""",,,,,Denbigh (VA),,7a2612f3-ea18-444c-95ee-f1ca597d6fb0,7956,14,2379,#AntoineBethea-NFL-FA-41,bethea,Antoine,,9793,1984-07-27,antoine,1.61006E+12,00-0024421,,,antoinebethea,FS,3998,1,,,9999999,,,Antoine Bethea,36
89,222,Active,nfl,QB,Michigan,89,,5685,TRUE,QB,4,Henne,"6'3""",,,,,Wilson (PA),KC,f55053e4-4bfd-495d-981a-d62e3662f01b,8834,13,2405,#ChadHenne-NFL-KC-4,henne,Chad,,11291,1985-07-02,chad,1.61093E+12,00-0026197,,,chadhenne,QB,4684,2,,264851,552,,,Chad Henne,35
90,275,Inactive,nfl,LB,Penn State,90,,4905,FALSE,LB,91,Hali,"6'3""",,,,,Teaneck (NJ),,8f44e573-a6dc-4730-93fd-e8abb403c160,7769,14,2406,#TambaHali-NFL-FA-91,hali,Tamba,,9606,1983-11-03,tamba,1.53022E+12,,,,tambahali,,3626,,,179407,9999999,,,Tamba Hali,36
91,235,Injured Reserve,nfl,QB,Southern California,91,,3014,FALSE,QB,3,Palmer,"6'5""",,,,,Santa Margarita (CA),,57ad34b3-f60d-4b2d-9e01-3cb5a9451c37,6337,17,2428,#CarsonPalmer-NFL-FA-3,palmer,Carson,,4459,1979-12-27,carson,1.5158E+12,00-0021429,,,carsonpalmer,,2550,,,184503,9999999,,,Carson Palmer,40
92,229,Inactive,nfl,WR,Miami,92,,3028,FALSE,WR,81,Johnson,"6'3""",,,,,Miami Senior (FL),,848b34eb-1ca8-435c-a805-957aa71d4883,6339,17,2429,#AndreJohnson-NFL-FA-81,johnson,Andre,,4461,1981-07-11,andre,,,,,andrejohnson,,1575,,,184505,9999999,,,Andre Johnson,39
93,242,Inactive,nfl,LB,Maryland,93,,4933,FALSE,LB,52,Jackson,"6'0""",,,,,Seminole (FL),,dda51bc4-eeac-4585-99b0-384b42c25af2,7783,14,2503,#DQwellJackson-NFL-FA-52,jackson,D'Qwell,,9620,1983-09-26,dqwell,,,,,dqwelljackson,,3669,,,,9999999,,,D'Qwell Jackson,36
94,303,Active,nfl,DL,Louisiana State,94,,5152,TRUE,DT,95,Williams,"6'1""",,,,,Ruston (LA),,57c5c69c-844e-41f1-9985-6fc178cee514,7883,14,2550,#KyleWilliams-NFL-FA-95,williams,Kyle,,9720,1983-06-10,kyle,1.54601E+12,00-0024348,,,kylewilliams,,3947,,,216860,9999999,,,Kyle Williams,37
95,205,Active,nfl,DB,Tennessee State,95,,5749,TRUE,CB,45,Rodgers-Cromartie,"6'2""",,,,,Lakewood Ranch (FL),,c881b179-070d-4289-909f-4d3594abbd79,8793,12,2556,#DominiqueRodgersCromartie-NFL-FA-45,rodgerscromartie,Dominique,,11250,1986-04-07,dominique,1.61859E+12,00-0026156,,,dominiquerodgerscromartie,,4715,,,272727,9999999,,,Dominique Rodgers-Cromartie,34
96,225,Active,nfl,QB,California,96,,4307,TRUE,QB,12,Rodgers,"6'2""",,,,,Pleasant Valley (CA),GB,0ce48193-e2fa-466e-a986-33f751add206,7200,16,2593,#AaronRodgers-NFL-GB-12,rodgers,Aaron,,8439,1983-12-02,aaron,1.61982E+12,00-0023459,,,aaronrodgers,QB,3118,1,,213957,87,,,Aaron Rodgers,37
97,345,Inactive,nfl,DL,Utah,97,,6348,FALSE,DT,90,Soliai,"6'4""",,Coach's Decision,,,Nuuuli Poly Tech (AS),,f14dba2e-7714-4344-8800-feb6f78cf64e,8362,13,2623,#PaulSoliai-NFL-FA-90,soliai,Paul,,10552,1983-12-30,paul,,,,,paulsoliai,,,,,,9999999,,,Paul Soliai,36
98,257,Inactive,nfl,TE,USC,98,,,FALSE,TE,83,Davis,"6'3""",,,,,,,675c0338-159b-403b-8d62-39356e193519,,6,2640,#FredDavis-NFL-FA-83,davis,Fred,,,1986-01-15,fred,,,,,freddavis,,,,,245777,9999999,,,Fred Davis,31
99,310,Inactive,nfl,OL,Missouri Southern,99,,6343,FALSE,G,73,Barbre,"6'4""",,,,,East Newton (MO),,21c07256-4cd8-4bf0-abcf-0d2682af2538,8373,13,2663,#AllenBarbre-NFL-FA-73,barbre,Allen,,10563,1984-06-22,allen,,,,,allenbarbre,,4454,,,,9999999,,,Allen Barbre,36
100,210,Inactive,nfl,DB,Michigan,100,,904,FALSE,FS,24,Woodson,"6'1""",,,,,Ross (OH),,20b0aa93-45ba-439a-b46c-6f75081b543b,4271,22,2670,#CharlesWoodson-NFL-FA-24,woodson,Charles,,1442,1976-10-07,charles,,,,,charleswoodson,,840,,,,9999999,,,Charles Woodson,43
101,245,Inactive,nfl,LB,Syracuse,101,,,FALSE,ILB,53,McClain,"6'1""",,,,,,,94668ecc-58d9-4f95-bd55-4cab53670c8c,9068,8,2677,#JameelMcClain-NFL-FA-53,mcclain,Jameel,,11841,1985-07-25,jameel,,,,,jameelmcclain,,,,,,9999999,,,Jameel McClain,32
102,202,Inactive,nfl,K,Nebraska,102,,3132,FALSE,K,3,Brown,"6'0""",,,,,Foyil (OK),,f5e1f35d-9f17-4890-964c-396e76ae0d31,6558,17,2695,#JoshBrown-NFL-FA-3,brown,Josh,,4680,1979-04-29,josh,,,,,joshbrown,,525,,,184747,9999999,,,Josh Brown,41
103,218,Inactive,nfl,RB,Tulane,103,,5662,FALSE,RB,22,Forte,"6'2""",,,,,Slidell (LA),,a4970b66-6eea-4d9a-9f96-15b528161b57,8821,12,2699,#MattForte-NFL-FA-22,forte,Matt,,11278,1985-12-10,matt,1.51985E+12,00-0026184,,,mattforte,,4685,,,267474,9999999,,,Matt Forte,34
104,200,Inactive,nfl,WR,Houston,104,,,FALSE,WR,17,Avery,"5'11""",,,,,,,87ff59eb-66e3-4fe6-8c99-8c18b4c0eb36,,7,2730,#DonnieAvery-NFL-FA-17,avery,Donnie,,11267,1984-06-12,donnie,,,,,donnieavery,,,,,,9999999,,,Donnie Avery,33
105,210,Active,nfl,DB,Grand Valley State,105,,5878,TRUE,CB,39,Carr,"6'0""",,,,,Carman-Ainsworth (MI),DAL,23893852-6ef4-48a9-99a0-c51f41670508,8906,12,2760,#BrandonCarr-NFL-DAL-39,carr,Brandon,,11363,1986-05-19,brandon,1.60202E+12,00-0026280,,,brandoncarr,LCB,4893,2,,,9999999,,,Brandon Carr,34
106,235,Inactive,nfl,LB,Boston College,106,,5746,FALSE,LB,54,Dunbar,"6'0""",,,,,Corcoran (NY),,569c6923-6d97-4104-87c6-b99cc8212154,9111,12,2779,#JoLonnDunbar-NFL-FA-54,dunbar,Jo-Lonn,,11693,1985-03-13,jolonn,,,,,jolonndunbar,,,,,,9999999,,,Jo-Lonn Dunbar,35
107,265,Inactive,nfl,LB,Wake Forest,107,,3046,FALSE,LB,97,Pace,"6'4""",,,,,Lithia Springs (GA),,7b2f9310-f695-4c64-8c43-3fff3ba244c6,6354,17,2933,#CalvinPace-NFL-FA-97,pace,Calvin,,4476,1980-10-28,calvin,,,,,calvinpace,,,,,,9999999,,,Calvin Pace,39
108,207,Inactive,nfl,WR,Kentucky,108,,5798,FALSE,WR,11,Johnson,"6'2""",,,,,Rodriguez (CA),,c1b5db36-a2e2-4bbc-87c1-cdd216b4474c,9001,12,2950,#SteveJohnson-NFL-FA-11,johnson,Steve,,11458,1986-07-22,steve,,,,,stevejohnson,,4962,,,333980,9999999,,,Steve Johnson,34
109,235,Inactive,nfl,LB,Connecticut,109,,9160,FALSE,LB,51,Lansanah,"6'1""",,,,,Harrisburg (PA),,e97d7bc9-0906-404c-8090-98ea7b75bbee,9136,12,2957,#DannyLansanah-NFL-FA-51,lansanah,Danny,,11762,1985-08-28,danny,,,,,dannylansanah,,,,,,9999999,,,Danny Lansanah,35
110,215,Active,nfl,K,Memphis,110,,4932,TRUE,K,3,Gostkowski,"6'1""",,,,,Madison Central (MS),TEN,a527b7db-0b52-4379-9e4c-2e08c1fe1bed,7867,15,2982,#StephenGostkowski-NFL-TEN-3,gostkowski,Stephen,,9704,1984-01-28,stephen,1.61005E+12,00-0024333,,,stephengostkowski,PK,3937,1,,177862,172,,{injury_override_regular_2020_5=Active},Stephen Gostkowski,37
111,267,Active,nfl,TE,UCLA,111,,4891,TRUE,TE,89,Lewis,"6'6""",,,,,Long Beach Poly (CA),GB,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,7777,15,3061,#MarcedesLewis-NFL-GB-89,lewis,Marcedes,,9614,1984-05-19,marcedes,1.61669E+12,00-0024243,,,marcedeslewis,TE,3615,4,,214197,511,,,Marcedes Lewis,36
112,185,Active,nfl,P,Pittsburgh,112,,4044,TRUE,P,4,Lee,"6'1""",,,,,West Oak (SC),ARI,edaad8e3-62cd-4715-b225-0010ee9825a0,6947,17,3100,#AndyLee-NFL-ARI-4,lee,Andy,,5713,1982-08-11,andy,1.61595E+12,00-0022824,,,andylee,,2884,,,,9999999,,,Andy Lee,38
113,318,Inactive,nfl,OL,Bloomsburg,113,,6303,FALSE,G,73,Evans,"6'4""",,,,,Frankford (PA),,a59206be-6b68-4aa9-9fdd-424aa16b90ea,7857,14,3144,#JahriEvans-NFL-FA-73,evans,Jahri,,9694,1983-08-22,jahri,1.52303E+12,,,,jahrievans,,3933,,,,9999999,,,Jahri Evans,37
114,323,Inactive,nfl,OL,Saginaw Valley,114,,4576,FALSE,G,79,Herremans,"6'6""",,,,,Ravenna (MI),,f2bbef7c-e87a-48bd-9418-576650842edd,,15,3158,#ToddHerremans-NFL-FA-79,herremans,Todd,,8540,1982-10-13,todd,,,,,toddherremans,,,,,,9999999,,,Todd Herremans,37
115,241,Inactive,nfl,LS,Texas,115,,,FALSE,LS,46,Loeffler,"6'5""",,,,,,,d4cc9b04-788a-4ab1-bcc9-787ec0368661,,12,3201,#CullenLoeffler-NFL-FA-46,loeffler,Cullen,,6044,1981-01-27,cullen,,,,,cullenloeffler,,,,,,9999999,,,Cullen Loeffler,36
116,325,Inactive,nfl,OL,Boise State,116,,5583,FALSE,OT,78,Clady,"6'6""",,,,,,,c80dc191-dcf3-4adc-a9da-57bc70f75ae6,8789,11,3209,#RyanClady-NFL-FA-78,clady,Ryan,,11246,1986-09-06,ryan,,,,,ryanclady,,4616,,,,9999999,,,Ryan Clady,32
117,195,Inactive,nfl,DB,Bethune-Cookman,117,,3060,FALSE,CB,31,Mathis,"6'1""",,,,,Englewood (FL),,83a4271e-b7bb-4269-86d6-efe2892a5a7e,6375,17,3242,#RasheanMathis-NFL-FA-31,mathis,Rashean,,4497,1980-08-27,rashean,,,,,rasheanmathis,,1420,,,,9999999,,,Rashean Mathis,40
118,258,Active,nfl,K,Florida State,118,,1299,TRUE,K,11,Janikowski,"6'1""",,,,,Seabreeze (FL),,480277d1-47c9-44df-969e-038a84cd0fea,5046,20,3253,#SebastianJanikowski-NFL-FA-11,janikowski,Sebastian,,2148,1978-03-02,sebastian,1.55682E+12,00-0019646,,,sebastianjanikowski,,819,,,25165,9999999,,,Sebastian Janikowski,42
119,235,Inactive,nfl,LB,Virginia Tech,119,,5027,FALSE,LB,42,Anderson,"6'2""",,,,,Deep Creek (VA),,d567c659-3847-4383-ac87-c133ba9b0173,7837,14,3254,#JamesAnderson-NFL-FA-42,anderson,James,,9674,1983-09-26,james,,,,,jamesanderson,,,,,,9999999,,,James Anderson,36
120,212,Active,nfl,K,South Dakota State,120,,395,TRUE,K,4,Vinatieri,"6'0""",Questionable,,,,Central (SD),,9ecf8040-10f9-4a5c-92da-1b4d77bd6760,3727,24,3258,#AdamVinatieri-NFL-FA-4,vinatieri,Adam,,1097,1972-12-28,adam,1.59606E+12,00-0016919,,,adamvinatieri,K,1152,2,,23849,588,,,Adam Vinatieri,47
121,260,Inactive,nfl,RB,Alabama,121,,,FALSE,RB,33,McClain,"6'0""",,,,,,,,,7,3312,#LeRonMcClain-NFL-FA-33,mcclain,LeRon,,,1984-12-27,leron,,,,,leronmcclain,,,,,,9999999,,,LeRon McClain,32
122,215,Inactive,nfl,WR,"Monmouth, N.J.",122,,4890,FALSE,WR,19,Austin,"6'2""",,,,,Garfield (NJ),,acf68a6a-3439-4ad6-8937-2562f4eba62b,8021,14,3330,#MilesAustin-NFL-FA-19,austin,Miles,,10147,1984-06-30,miles,,,,,milesaustin,,4059,,,222199,9999999,,,Miles Austin,36
123,325,Inactive,nfl,OL,Northern Illinois,123,,7096,FALSE,T,68,Free,"6'6""",,,,,Lincoln (WI),,b3eadf6a-2c55-4b53-b5be-74fdb6700627,8376,13,3338,#DougFree-NFL-FA-68,free,Doug,,10565,1984-01-16,doug,,,,,dougfree,,4456,,,,9999999,,,Doug Free,36
124,320,Active,nfl,OL,Central Florida,124,,6323,TRUE,G,71,Sitton,"6'3""",,,,,Pensacola Catholic (FL),,9c2bf2fc-d6cb-479d-8ece-f2ab4d1cda91,8925,12,3339,#JoshSitton-NFL-FA-71,sitton,Josh,,11382,1986-06-16,josh,1.5544E+12,00-0026275,,,joshsitton,,4891,,,,9999999,,,Josh Sitton,34
125,300,Active,nfl,DL,Miami,125,,5587,TRUE,DE,93,Campbell,"6'8""",,,,,Denver South (CO),BAL,0333b8f0-3aab-45aa-a684-6d402a309413,8827,13,3341,#CalaisCampbell-NFL-BAL-93,campbell,Calais,,11284,1986-09-01,calais,1.61006E+12,00-0026190,,,calaiscampbell,DT,4628,1,,,589,,,Calais Campbell,34
126,250,Inactive,nfl,RB,Washington,126,,5951,FALSE,FB,44,Reece,"6'1""",,,,,Hesperia (CA),,814418e3-4db9-4baa-8b48-f66264d6ba38,9158,12,3382,#MarcelReece-NFL-FA-44,reece,Marcel,,11717,1985-06-23,marcel,,,,,marcelreece,,5094,,,324242,9999999,,,Marcel Reece,35
127,203,Active,nfl,K,Baylor,127,,2832,TRUE,K,3,Bryant,"5'9""",,,,,Bridge City (TX),,218d1644-603e-4da3-9ce1-48ce3927494f,6243,18,3388,#MattBryant-NFL-FA-3,bryant,Matt,,4333,1975-05-29,matt,1.57237E+12,00-0020578,,,mattbryant,,978,,,171678,9999999,,,Matt Bryant,45
128,230,Inactive,nfl,WR,Northern Colorado,128,,4414,FALSE,WR,83,Jackson,"6'5""",,,,,Widefield (CO),,3b538234-9a42-40ba-b4af-5cabc113794c,7237,15,3519,#VincentJackson-NFL-FA-83,jackson,Vincent,,8475,1983-01-14,vincent,1.52671E+12,,,,vincentjackson,,3202,,,223079,9999999,,,Vincent Jackson,37
129,255,Inactive,nfl,LB,Montana,129,,5858,FALSE,LB,43,Biermann,"6'3""",,,,,Hardin (MT),,2d48318b-7c0b-4a68-a576-2b15496e763c,8931,12,3533,#KroyBiermann-NFL-FA-43,biermann,Kroy,,11388,1985-09-12,kroy,,,,,kroybiermann,,,,,,9999999,,,Kroy Biermann,35
130,195,Inactive,nfl,WR,Bethune-Cookman,130,,5954,FALSE,WR,14,Weems,"5'9""",,,,,Seavreeze (FL),,1a5a14e3-0299-4926-b232-a0a109a5f5db,8609,13,3601,#EricWeems-NFL-FA-14,weems,Eric,,10770,1985-07-04,eric,1.52062E+12,,,,ericweems,,,,,232451,9999999,,,Eric Weems,35
131,315,Active,nfl,OT,Virginia Tech,131,,5773,TRUE,OT,76,Brown,"6'4""",,,,,Hermitage (VA),SEA,f26bd260-a1eb-42ab-8768-bc8ad24e4f9e,8803,13,3617,#DuaneBrown-NFL-SEA-76,brown,Duane,,11260,1985-08-30,duane,1.57887E+12,00-0026166,,,duanebrown,LT,4852,1,,,9999999,,,Duane Brown,35
132,318,Inactive,nfl,DL,Georgia,132,,5105,FALSE,NT,64,Golston,"6'4""",,,,,Sandy Creek (GA),,8d079fe0-46d4-41d8-878b-98141320bcfc,7945,14,3712,#KedricGolston-NFL-FA-64,golston,Kedric,,9782,1983-05-30,kedric,,,,,kedricgolston,,,,,,9999999,,,Kedric Golston,37
133,254,Inactive,nfl,RB,Florida State,133,,,FALSE,RB,45,Jones,"6'1""",,,,,,,6fe9ef94-0759-47be-a5fc-e2807d0bd823,,10,3725,#GregJones-NFL-FA-45,jones,Greg,,,1981-05-09,greg,,,,,gregjones,,,,,,9999999,,,Greg Jones,36
134,197,Inactive,nfl,DB,Miami,134,,5369,FALSE,FS,22,Meriweather,"5'11""",,,,,Apopka (FL),,32e4b488-5109-4186-963e-ce7907dfc9e1,8278,13,3760,#BrandonMeriweather-NFL-FA-22,meriweather,Brandon,,10468,1984-01-14,brandon,,,,,brandonmeriweather,,,,,,9999999,,,Brandon Meriweather,36
135,217,Inactive,nfl,P,"Regina, Can.",135,,7975,FALSE,P,9,Ryan,"6'0""",,,,,Sheldon-Williams Collegiate (SK),,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,14,3764,#JonRyan-NFL-FA-9,ryan,Jon,,10238,1981-11-26,jon,1.53486E+12,00-0023742,,,jonryan,,,,,88998,9999999,,,Jon Ryan,38
136,304,Inactive,nfl,OL,Virginia Tech,136,,7197,FALSE,C,64,Montgomery,"6'3""",,,,,Centreville (VA),,1133c99a-972c-440e-a969-95c46565d033,7983,14,3765,#WillMontgomery-NFL-FA-64,montgomery,Will,,9820,1983-02-13,will,,,,,willmontgomery,,,,,,9999999,,,Will Montgomery,37
137,241,Inactive,nfl,LB,Oklahoma,137,,5590,FALSE,LB,50,Lofton,"6'0""",,,,,Kingfisher (OK),,ede216dd-e562-4804-83db-f29392691105,8814,12,3785,#CurtisLofton-NFL-FA-50,lofton,Curtis,,11271,1986-06-09,curtis,,,,,curtislofton,,,,,,9999999,,,Curtis Lofton,34
138,240,Active,nfl,QB,"Miami, O.",138,,3764,TRUE,QB,7,Roethlisberger,"6'5""",,,,,Findlay (OH),PIT,ea357add-1a41-4a8b-8f34-bbfade7f4d98,6770,17,3807,#BenRoethlisberger-NFL-PIT-7,roethlisberger,Ben,,5536,1982-03-02,ben,1.61489E+12,00-0022924,,,benroethlisberger,QB,1181,1,,246061,121,,{injury_override_regular_2020_5=Active},Ben Roethlisberger,39
139,278,Active,nfl,DL,Winston-Salem,139,,5869,TRUE,DE,95,Hayes,"6'3""",,,,,Andrews (NC),,a2eccf1c-8a74-48c1-8c22-81083df05274,8880,12,3808,#WilliamHayes-NFL-FA-95,hayes,William,,11337,1985-05-02,william,1.53792E+12,00-0026243,,,williamhayes,,4872,,,330171,9999999,,,William Hayes,35
140,244,Inactive,nfl,LB,Maryland,140,,5597,FALSE,LB,58,Henderson,"6'3""",,,,,Aberdeen (MD),,0612e146-6fa8-4770-a3a7-a142e46678cd,9045,12,3825,#ErinHenderson-NFL-FA-58,henderson,Erin,,11636,1986-07-01,erin,,,,,erinhenderson,,,,,,9999999,,,Erin Henderson,34
141,246,Inactive,nfl,LB,North Carolina,141,,8699,FALSE,LB,51,Reddick,"6'1""",,,,,New Bern (NC),,140e83c6-3161-40d4-8234-6918045874ba,26956,7,3847,#KevinReddick-NFL-FA-51,reddick,Kevin,,16157,1989-12-28,kevin,,,,,kevinreddick,,,,,,9999999,,,Kevin Reddick,30
142,230,Inactive,nfl,QB,Eastern Illinois,142,,3153,FALSE,QB,9,Romo,"6'2""",,,,,Burlington (WI),,c32d8200-2b85-4638-8db3-9a52fb86b207,6624,17,3867,#TonyRomo-NFL-FA-9,romo,Tony,,5209,1980-04-21,tony,,00-0021678,,,tonyromo,,2730,,,234210,9999999,,,Tony Romo,40
143,248,Inactive,nfl,TE,Notre Dame,143,,,FALSE,TE,89,Carlson,"6'5""",,,,,,,8ceab66f-c5eb-4d5a-970f-8210e3e20f7f,,7,3878,#JohnCarlson-NFL-FA-89,carlson,John,,11272,1984-05-12,john,,,,,johncarlson,,,,,,9999999,,,John Carlson,33
144,225,Inactive,nfl,QB,Louisiana State,144,,5658,FALSE,QB,3,Flynn,"6'2""",,,,,Lee (TX),,53e3389f-6db2-41d6-bddf-e1246cb776fb,8986,12,3895,#MattFlynn-NFL-FA-3,flynn,Matt,,11443,1985-06-20,matt,,,,,mattflynn,,,,,225233,9999999,,,Matt Flynn,35
145,225,Inactive,nfl,RB,Illinois,145,,,FALSE,RB,28,Mendenhall,"5'10""",,,,,,,,,6,3931,#RashardMendenhall-NFL-FA-28,mendenhall,Rashard,,,1987-06-19,rashard,,,,,rashardmendenhall,,,,,,9999999,,,Rashard Mendenhall,30
146,192,Active,nfl,DB,Louisiana Tech,146,,5861,TRUE,CB,38,Williams,"5'11""",,,,,Assumption (LA),GB,640710b9-72f2-47e1-9afa-f3070b23c119,8212,14,3942,#TramonWilliams-NFL-GB-38,williams,Tramon,,5432,1983-03-16,tramon,1.61164E+12,00-0024061,,,tramonwilliams,,4327,,,231508,9999999,,,Tramon Williams,37
147,175,Active,nfl,WR,California,147,,5581,TRUE,WR,10,Jackson,"5'10""",,,,,Long Beach Poly (CA),LAR,3e618eb6-41f2-4f20-ad70-2460f9366f43,8826,13,3943,#DeSeanJackson-NFL-LAR-10,jackson,DeSean,,11283,1986-12-01,desean,1.61644E+12,00-0026189,,,deseanjackson,LWR,4659,2,,300173,119,,,DeSean Jackson,34
148,200,Inactive,nfl,WR,Florida,148,,5682,FALSE,WR,17,Caldwell,"6'0""",,,,,Thomas Jefferson (FL),,fbcbda6b-3c05-4c8e-82f8-e5e851262a07,8874,12,3989,#AndreCaldwell-NFL-FA-17,caldwell,Andre,,11331,1985-04-15,andre,,,,,andrecaldwell,,,,,224994,9999999,,,Andre Caldwell,35
149,196,Inactive,nfl,DB,Nebraska,149,,6229,FALSE,CB,30,Bowman,"6'1""",,,,,Batesburg-Leesville (SC),,73513c4e-03b6-4ad6-922d-11943e406479,8908,12,4000,#ZackaryBowman-NFL-FA-30,bowman,Zackary,,11365,1984-11-18,zackary,,,,,zackarybowman,,,,,,9999999,,,Zackary Bowman,35
150,202,Inactive,nfl,DB,Abilene Christian,150,,,FALSE,SS,38,Manning,"5'11""",,,,,,,38c79072-f438-4c96-8aff-3981bf399fbd,,9,4059,#DaniealManning-NFL-FA-38,manning,Danieal,,9628,1982-08-09,danieal,,,,,daniealmanning,,,,,,9999999,,,Danieal Manning,34
151,194,Inactive,nfl,WR,California,151,,,FALSE,WR,15,Hawkins,"5'11""",,,,,,,ce1ffa7a-d7f2-43b9-84b2-380d54c64fb9,,7,4075,#LavelleHawkins-NFL-FA-15,hawkins,Lavelle,,,1986-07-12,lavelle,,,,,lavellehawkins,,,,,,9999999,,,Lavelle Hawkins,31
152,250,Inactive,nfl,LB,Purdue,152,,,FALSE,OLB,99,Spencer,"6'3""",,,,,,,65859588-5da0-4df0-a339-6adf83287078,,9,4080,#AnthonySpencer-NFL-FA-99,spencer,Anthony,,10470,1984-01-23,anthony,,,,,anthonyspencer,,,,,,9999999,,,Anthony Spencer,33
153,325,Inactive,nfl,DL,Iowa State,153,,6900,FALSE,DT,93,Rubin,"6'2""",,,,,Escambia (FL),,f83bfd85-4007-4c7c-ba54-75bedfc3c3c1,8967,12,4096,#AhtybaRubin-NFL-FA-93,rubin,Ahtyba,,11424,1986-07-25,ahtyba,1.53438E+12,00-0026330,,,ahtybarubin,,4932,,,334991,9999999,,,Ahtyba Rubin,34
154,225,Inactive,nfl,QB,Alabama State,154,,4835,FALSE,QB,7,Jackson,"6'2""",,,,,Lanier (AL),,41d6830d-9512-4f40-bd74-2125b2f84416,7813,14,4097,#TarvarisJackson-NFL-FA-7,jackson,Tarvaris,,9650,1983-04-21,tarvaris,,,,,tarvarisjackson,,,,,157708,9999999,,,Tarvaris Jackson,37
155,205,Inactive,nfl,WR,North Carolina State,155,,3850,FALSE,WR,82,Cotchery,"6'1""",,,,,Phillips (AL),,dc2b3e27-0bc1-4ea7-b80e-f9ef81cab2c9,6867,16,4104,#JerrichoCotchery-NFL-FA-82,cotchery,Jerricho,,5633,1982-06-16,jerricho,,,,,jerrichocotchery,,,,,246315,9999999,,,Jerricho Cotchery,38
156,187,Inactive,nfl,DB,Louisville,156,,6211,FALSE,CB,25,Gay,"5'10""",,,,,James R. Rickards (FL),,a2907a39-139b-483f-8369-e278c26a6951,8424,13,4122,#WilliamGay-NFL-FA-25,gay,William,,10613,1985-01-01,william,1.53409E+12,00-0025557,,,williamgay,,4319,,,229499,9999999,,,William Gay,35
157,233,Inactive,nfl,QB,Texas,157,,,FALSE,QB,13,Young,"6'5""",,,,,,,,,7,4124,#VinceYoung-NFL-FA-13,young,Vince,,,1983-05-18,vince,,,,,vinceyoung,,,,,,9999999,,,Vince Young,35
158,220,Inactive,nfl,P,Ohio University,158,,,FALSE,P,9,Zastudil,"6'3""",,,,,,,de1a7019-35e9-45b8-9a33-f97296823d70,5998,14,4130,#DaveZastudil-NFL-FA-9,zastudil,Dave,,3640,1978-10-26,dave,,,,,davezastudil,,,,,,9999999,,,Dave Zastudil,38
